1	1787122	1787292
1	3450953	3450981
1	2902707	2902760
1	1813375	1813388
1	2971556	2971759
1	3119302	3119544
1	981815	981922
1	1496052	1496255
0	572164	571428
1	2713980	2713709
0	959616	959471
1	1912529	1912650
0	633744	633768
1	3313165	3313141
1	2122040	2121820
1	3385867	3385835
1	1657140	1657002
1	318215	318353
1	2473394	2473357
1	1258288	1258190
1	742244	742119
1	3085148	3085019
1	432116	432164
0	539350	539637
0	2160920	2161366
1	2442948	2442826
1	1518074	1518108
1	1284177	1284077
1	1591389	1591595
1	600786	600523
1	1245561	1245666
1	2734483	2734397
1	3289732	3289629
1	3306149	3306053
0	1318034	1318119
1	3354775	3354759
1	1111786	1111709
0	806505	806865
1	1479862	1479870
0	2071990	2072141
1	1970415	1970732
1	2928566	2928606
0	1239932	1239812
1	1092090	1091918
1	1240213	1240330
1	2720187	2720172
1	3259695	3259744
1	1657875	1658028
1	1563816	1563592
0	99378	99324
1	692176	692246
1	654702	654683
1	2725718	2725646
1	240075	240044
1	427005	427281
1	2124302	2124451
1	229259	228827
1	1171535	1171893
1	1201093	1201040
1	545928	545817
0	3128200	3128160
1	1554315	1554352
1	1196117	1196011
1	842171	842236
1	246576	246511
1	1629901	1629398
1	2588886	2588780
1	769049	769025
1	1924883	1924416
1	1550877	1550897
1	1977046	1977184
1	644153	643714
1	173736	173905
1	209859	209757
1	2158247	2158067
0	1459781	1459802
1	2905479	2905361
1	3447773	3447850
0	2527795	2527755
1	1348907	1348952
1	703823	703995
1	1075005	1075021
1	1948542	1948502
1	1849873	1849903
1	986840	986695
1	3230905	3231041
1	2906716	2906796
1	2768372	2768324
1	2891359	2891275
1	131134	131308
0	1051279	1050975
1	212622	212672
0	629297	629322
1	3377001	3376977
1	1720973	1721003
1	2989427	2989456
0	1496938	1496946
1	388576	388649
1	562108	561820
0	1223198	1223139
0	2208440	2208642
1	3021619	3021518
1	36547	36623
1	345699	345719
1	1010013	1010046
1	2493925	2493892
1	1661881	1662136
1	1879236	1879339
1	2467992	2467952
1	3014177	3014143
1	467296	467042
1	1567595	1567650
1	1243432	1243445
1	2370245	2370426
1	3331545	3331648
1	1929176	1929167
1	599678	599554
0	745950	746180
1	1737548	1737488
1	2095818	2095799
1	2484044	2483683
0	1604217	1604154
0	3438458	3438444
1	1439347	1439293
1	399170	399276
1	1958452	1958519
1	2178827	2178795
0	1280917	1281225
1	3001423	3001446
1	1146295	1146253
1	2414342	2414213
1	173779	173846
0	1114165	1114068
1	2337960	2338068
0	237239	237465
0	663480	663544
1	460144	460211
1	1809293	1809194
0	859489	859427
1	3131671	3131687
0	210694	211119
1	347483	347458
1	2827192	2827205
1	2486728	2486654
1	684938	684972
1	826609	826468
1	1279867	1279906
1	1091178	1091235
1	1293239	1293439
1	2085113	2085096
1	1739449	1739474
1	2559956	2559939
0	349935	350009
0	911563	911587
1	2123347	2123494
1	2108887	2108868
1	1967671	1967592
0	1044800	1044829
1	1716178	1716087
1	2009590	2009633
1	573366	573506
0	1618261	1618195
1	500945	500912
1	437728	437769
1	1074997	1075018
1	2641995	2641936
1	544329	544220
1	1702219	1702411
1	3319119	3319133
1	1260943	1261266
1	936700	936522
1	2788889	2788678
1	1596214	1596238
1	2553134	2553332
0	1075397	1075758
1	3100597	3100573
1	1054536	1054676
0	1458234	1458108
0	2098594	2098915
1	53672	53604
1	2673112	2673141
1	1091232	1091267
1	1107385	1107297
1	3414486	3414521
1	1559172	1559081
1	2214085	2214019
1	327365	327455
1	863191	863225
1	3068989	3068932
1	2202632	2202780
1	3046212	3046273
0	1559085	1559178
0	1805630	1805435
1	246694	246679
1	1485635	1485610
1	1342925	1343185
1	2692086	2691868
1	283697	283287
0	2521741	2521730
1	69795	69776
1	2706235	2706274
1	267366	267390
1	1605338	1605488
1	3042078	3042062
1	2179041	2179199
1	1120715	1120672
1	516813	516884
0	633901	633768
1	2152533	2152746
0	2560904	2560923
1	2011657	2011797
1	556825	556733
1	2798926	2798877
1	2493883	2493851
0	2763716	2763600
1	1516698	1516745
1	2249306	2249238
0	572627	572552
1	427417	427398
1	660856	660825
1	1884056	1884017
1	2362684	2362743
1	3233010	3232953
1	243948	243899
1	758196	758501
1	303962	304113
0	2691686	2691676
1	1924385	1924800
1	638873	638787
0	1338202	1338220
1	782729	782569
1	1655566	1655531
0	1117439	1117424
0	1580610	1580733
1	75618	75659
1	2367272	2367026
0	42183	42210
1	784495	784141
1	1500312	1500289
1	1890014	1889885
1	1318419	1318680
1	2257896	2257711
1	1907420	1907308
1	748620	748510
1	1268446	1268498
1	2405094	2405072
1	2716543	2716503
1	3056744	3056769
1	2404779	2404819
0	1785254	1785242
1	2228916	2228956
0	529554	529492
0	953777	953743
1	401945	402086
1	62786	62543
1	1457976	1457907
0	1287681	1287716
0	1856960	1856922
1	2877244	2877197
0	1729704	1729744
1	2202636	2202785
1	2902077	2902028
1	1104700	1104715
1	2002876	2003052
0	1433591	1433431
1	2946635	2946618
1	759485	759469
1	3270328	3270370
0	3415995	3416057
0	2889933	2889907
1	1921451	1921407
0	3004566	3004536
1	1922104	1922156
1	2155055	2154890
1	2475829	2475764
1	2874753	2874730
0	1072119	1072566
1	2455734	2455654
0	2068468	2068798
0	549254	549373
0	2421566	2421460
1	938119	938256
0	1977693	1977631
1	1748344	1748330
0	1474151	1474190
1	113468	113404
1	655501	655394
1	1917198	1917233
1	2067814	2067786
1	1047951	1048483
1	1443670	1443641
0	1297328	1297355
1	1277464	1277496
1	1288358	1288601
0	1886	2142
1	3257025	3257119
1	1283865	1284077
1	100420	100323
0	299978	299801
0	547116	547045
1	784087	784153
0	1152817	1152736
1	518923	518852
0	134211	134172
1	1274113	1274208
1	3207359	3207332
0	2172962	2173003
0	367259	367282
1	3010054	3010313
1	27662	27632
1	2625130	2625015
1	921297	921226
1	258305	258189
1	3335828	3335771
1	84730	84604
1	941673	941978
1	356813	356946
0	1479864	1479878
1	684556	684842
1	1733146	1733209
1	2984179	2984223
1	2019201	2019242
1	2733800	2733811
1	1101775	1101764
1	229245	228845
1	2995466	2995518
1	2228735	2228855
0	1260001	1259905
1	1756545	1756619
1	2390771	2390861
1	671146	670997
0	3207968	3208048
1	2237209	2237181
0	3372342	3372291
0	1569217	1569131
1	3159669	3159725
1	2467171	2467246
1	3121942	3121918
1	1803903	1803956
1	271886	271879
1	801575	801692
1	2964174	2964202
1	1822303	1822336
1	2029881	2029811
1	2264152	2264194
1	3261182	3261122
1	818465	818357
1	378293	378333
1	629307	628981
1	3082461	3082374
1	387804	388215
1	1269483	1269432
1	3326097	3326180
0	68094	68260
1	3434277	3434340
0	2594744	2594823
1	3386410	3386438
1	1904049	1904263
0	1697702	1697836
1	2878348	2878422
1	1353348	1353192
1	2689642	2689869
0	1096757	1096224
1	1138564	1138655
1	780192	780120
1	2250098	2250136
1	2170844	2170942
0	2757181	2757320
1	512419	512189
1	3385872	3385842
1	2562801	2562827
1	3037512	3037559
1	385625	385708
1	1830919	1830841
1	867760	867720
1	3214302	3214273
1	2961878	2961787
0	3048783	3048746
1	2565307	2565144
1	1720114	1720165
1	2419549	2419617
0	1018728	1018788
1	1836337	1836371
1	2112937	2113133
0	1079378	1079355
1	1513800	1513827
1	3225824	3225676
0	2254228	2254323
0	191501	191536
0	1467951	1467932
1	1476228	1476171
0	2205262	2205241
1	550075	550083
0	612895	612938
1	673481	673708
1	788914	789158
1	555526	555584
1	267	222
1	3355582	3355740
1	939906	939937
0	689960	690081
1	124308	124218
0	2874558	2874449
1	3285256	3285386
0	246508	246576
1	490035	490018
1	872655	872435
1	2505004	2504879
1	279643	279573
1	2208492	2208543
0	2252343	2252300
0	1799420	1798978
0	896421	896361
1	2410405	2410370
1	161728	161959
1	2112310	2112366
1	498380	498314
0	921754	921808
1	1418704	1418912
0	1924472	1924385
1	1125872	1125887
1	1396925	1396739
1	1171278	1171385
1	1559205	1559117
1	2562633	2562646
1	2453621	2453824
1	221459	221354
1	2500731	2500631
1	3092820	3093119
1	835284	835420
1	2652307	2652187
1	1769142	1769127
0	3116919	3116804
1	3120430	3120204
1	612902	612936
0	3044479	3044664
1	3085418	3085482
1	935356	935814
1	191147	190926
0	969268	969512
1	2293452	2293335
1	1469634	1469628
0	218865	218943
0	3264487	3264279
0	433401	433483
1	3215697	3215805
0	862166	862139
1	1334494	1334313
1	1605217	1605529
1	129775	129858
1	683098	683086
1	2841042	2841352
1	969653	969187
1	2007775	2007675
0	2760412	2760363
0	221084	221029
1	264040	263934
1	2672787	2672875
1	283605	283688
0	58974	58799
0	130088	130000
0	508365	508460
0	1219326	1219390
1	1462783	1462738
1	3256831	3256720
1	2380347	2380299
1	1995575	1995509
1	3225453	3225105
1	1947223	1946989
1	1757283	1757308
1	1808889	1808862
1	1934804	1934970
0	261658	261770
1	1917209	1917198
0	356719	356779
1	1097469	1097432
0	1383727	1383455
1	134822	134511
1	1756866	1757157
0	2410088	2410144
1	2226071	2226418
1	686191	686680
1	1506823	1506887
1	610530	610589
1	276517	276503
1	3365018	3364781
0	1693258	1693211
1	3417159	3417350
1	1312090	1312303
1	2548947	2548991
1	885713	885612
1	2501070	2501020
1	596187	596162
1	758885	758953
1	1037070	1037058
1	3003058	3002971
1	1200551	1200491
0	699859	699921
0	2388841	2388955
1	2518638	2518552
1	571573	572108
1	1045708	1045746
0	2548466	2548379
1	356819	356952
1	690579	690843
1	3285323	3285347
1	893926	894135
0	2345492	2345576
1	986604	986929
1	1055255	1054938
1	919802	919940
0	1629440	1629411
0	13714	13893
1	81231	81444
0	1550449	1550546
1	490013	490501
0	490006	490021
0	3099585	3099597
0	1588250	1588119
0	238217	238191
0	2630841	2630710
1	2046155	2046135
0	1390382	1390347
1	332716	332382
1	240349	240386
1	1462692	1462504
1	1536272	1536229
1	177077	176977
1	1042503	1042400
1	3098063	3098011
1	428383	428434
1	2653985	2653948
1	1629891	1629387
1	1157432	1157403
0	1012647	1012032
1	1464799	1464834
1	2333026	2333112
1	1465159	1465425
1	2762932	2763294
1	1686095	1686562
1	1559232	1559136
1	798702	798520
1	495194	495219
1	1144182	1144129
1	615871	615961
1	1669281	1669232
1	2250251	2250205
1	1782592	1782249
0	3286327	3286227
1	1837885	1838251
1	2833658	2833706
1	2942579	2942542
0	1868647	1868598
1	1353352	1353193
1	3273136	3273222
1	1669253	1669208
0	2742787	2742873
1	3289371	3289359
0	2565078	2565463
0	1488446	1488424
1	1716177	1716086
1	1334303	1334069
0	2338162	2337960
1	2186854	2186909
1	368271	368005
1	2141812	2141906
0	747199	747455
1	2746767	2746373
0	1615615	1615714
1	411079	411090
1	1013865	1013870
1	2464935	2464876
0	649943	649933
0	496246	496023
1	3428489	3428523
1	2654547	2654508
1	257477	257564
1	3145536	3145276
1	1454756	1454692
1	3153528	3153666
1	2477153	2476767
1	1112041	1111843
1	811019	811055
1	629292	629319
0	2439549	2439478
1	3454292	3454318
0	1048282	1047920
1	3389014	3388962
1	1685023	1684889
0	710770	710508
1	1896884	1896872
1	1007185	1007100
1	2221840	2221924
1	1787828	1787922
1	1381716	1381439
0	1840021	1839984
1	1147505	1147306
1	543533	543490
1	2776610	2776662
1	163731	163980
1	2090432	2090177
1	1957071	1956989
0	347461	347487
1	2637189	2637368
1	1967667	1967588
1	774657	774795
0	1117174	1117202
1	1725788	1725686
0	2475398	2475319
1	1787709	1787780
0	2529576	2529527
1	758288	758197
0	3398909	3398631
1	121939	122056
0	1401862	1401697
1	3333475	3333554
1	646343	646391
0	3103374	3103410
1	3422952	3422979
0	224125	224096
0	1225768	1226304
1	786949	786522
1	2515727	2515696
1	2274833	2274855
0	1639471	1639562
1	2481631	2481756
0	3085781	3085978
0	1087225	1087091
1	2254011	2254045
1	3035919	3035789
1	1680943	1680914
1	2620044	2620063
1	922819	922554
1	3283140	3283178
1	3150044	3150089
0	3319098	3319119
0	3059628	3059555
1	1463005	1463165
0	3185728	3185755
1	1686168	1686562
0	4142	4083
1	1035681	1035633
1	739972	740735
1	2381709	2381590
0	953749	953537
1	1967579	1967665
1	889609	889733
1	1079804	1079345
1	2794042	2793971
1	1806953	1806923
1	1967657	1967576
1	438985	438751
0	2527854	2527941
1	3317425	3317361
1	843200	843043
0	2453492	2453420
1	2248645	2248784
1	515763	515591
1	1322404	1322351
1	2057710	2057592
1	2467983	2467943
1	374820	375390
1	1953302	1953417
1	1465145	1464851
0	258848	259011
0	869211	869467
1	1881958	1882006
1	53570	53604
0	3102255	3102709
1	1787626	1787470
1	2986651	2987222
0	1447877	1447624
1	2310787	2311604
1	3020767	3020597
1	548865	548783
0	408890	408992
1	1598630	1598710
1	1380707	1380520
1	739677	739938
1	2759665	2759733
1	701817	701797
1	2830962	2830944
1	523349	523357
1	2662088	2662047
1	3323113	3323175
1	2613350	2613441
1	185364	185384
1	3045264	3045266
1	407798	407700
1	557121	557022
1	1112955	1112907
0	1568539	1568626
1	123536	123665
1	1565915	1566255
0	1919416	1919692
1	1995534	1995506
0	1005521	1005318
0	377367	377251
1	1355539	1355674
1	1793116	1793281
1	481930	481977
1	312707	312795
1	3037352	3037382
1	2002942	2003052
1	2596071	2595722
1	727262	727318
1	2788684	2788896
1	2728244	2728420
0	2028326	2028254
1	1315900	1315973
1	2777028	2776959
0	1029364	1029570
0	2846992	2847045
1	2927334	2927592
1	2065497	2065458
1	617309	617115
1	684924	684787
1	1978626	1978641
1	514453	514688
1	77428	77559
1	996885	996809
1	2051961	2051879
1	1351688	1351809
1	437770	437729
1	126079	126035
1	2201393	2201282
1	116323	116276
1	2521281	2521594
1	3417339	3417404
1	434568	434535
1	2377832	2377802
0	3035818	3035854
0	2873368	2873529
1	2545785	2545843
1	145076	145052
1	1984954	1984531
1	763516	763636
0	2668998	2669030
1	518131	518086
1	565760	566025
1	2894616	2894706
1	1312753	1312479
1	835299	835431
1	844505	844642
0	1981956	1982170
0	2745060	2745022
1	2886878	2886843
1	3087072	3087103
1	2083179	2082970
0	329375	329403
1	968066	968428
0	3084952	3085078
1	2349594	2349787
0	1626533	1626573
0	1463117	1462738
1	1315492	1315639
1	1777874	1777965
1	1666058	1666007
1	2942079	2942188
0	2911079	2911055
0	2252321	2252356
1	3085068	3084951
1	171555	171801
1	1661193	1661317
0	246573	246510
1	870762	871347
1	257707	257757
1	953312	953156
1	284891	284925
1	2898542	2898560
1	2320045	2320003
1	345686	345704
1	826455	826593
0	1253180	1252657
1	35213	35151
0	864324	864534
1	11190	10771
1	285785	285605
0	148095	147508
1	3122257	3122360
1	2854737	2854798
1	1788267	1788246
1	1787481	1787517
1	290525	290626
0	3176510	3176541
1	2933867	2933700
1	1478535	1478869
1	3044424	3044562
0	1347544	1347473
1	1361614	1361440
0	13578	14033
1	1200651	1200470
1	1735760	1735790
1	61262	61282
1	698772	698611
1	1542090	1541970
1	498299	498366
1	2585334	2585405
1	3153726	3153980
1	1457907	1458152
1	2696847	2696428
1	349050	349247
1	278149	278365
1	2268416	2268475
1	1113724	1113757
1	3139461	3139649
0	821890	821901
1	543654	543490
1	3385929	3386168
1	2190421	2190204
0	3276667	3276656
1	2999115	2999035
1	2787374	2787403
1	1695578	1695467
1	2460509	2460489
0	1346374	1346460
1	2624855	2624576
1	1200506	1200563
1	14510	14656
1	780201	780408
1	1485566	1485610
1	516921	516783
1	2077256	2077138
1	530791	530914
1	3048226	3048303
1	3248482	3248436
1	1984638	1984518
1	487692	487742
1	2097223	2097332
1	378940	378851
0	3113550	3113480
1	1591549	1591599
1	2821916	2821902
1	1353184	1353144
1	577969	578532
1	2981951	2982021
1	1918608	1918489
1	1678050	1678502
0	2089107	2088980
0	970568	971233
1	2761996	2761977
1	2768371	2768323
1	1040202	1040012
0	2939920	2939978
1	1712236	1712278
1	1900937	1900992
0	781865	781610
1	2369029	2368997
1	683153	682794
1	3085550	3085530
1	1401043	1401108
1	1077596	1077628
1	619375	619005
1	89798	89744
1	2529318	2529415
1	2879435	2879308
1	1438288	1438327
0	559882	559542
0	633887	633768
1	779371	779429
1	1603482	1603561
1	425212	425188
1	2954386	2954372
0	2815702	2815560
1	1027439	1027131
1	1240329	1240365
1	1440706	1440758
0	962147	962243
1	369222	369272
1	2341131	2341082
1	882056	882696
0	3165117	3165201
1	820929	820902
1	1369208	1369178
1	1934435	1934584
0	1721438	1721593
1	149519	149417
1	2656347	2656255
1	1230767	1230113
1	2642526	2642629
1	2620066	2620048
1	2168028	2168289
1	149566	149546
1	2111185	2111269
0	981498	981540
1	3201393	3200966
1	1852060	1852172
1	409963	410012
1	1247215	1247142
1	722337	722091
0	2266280	2266483
1	2706184	2706235
1	809733	809493
0	453008	452999
1	1007748	1007879
1	540236	539740
1	707997	708045
1	2673409	2673344
1	2201275	2201383
1	2282250	2282509
1	2405928	2405967
1	1605375	1605488
1	2003690	2003706
0	1441004	1441007
1	284939	284799
1	1755837	1755939
0	356760	356779
1	320900	321056
1	3130795	3130693
1	2077781	2077849
1	1952593	1952523
1	2570361	2570304
1	813931	813905
1	3270859	3270884
1	956229	956090
0	1236789	1236712
1	1619243	1619310
0	2412316	2412239
1	1039561	1039623
0	921188	921278
1	1692604	1692641
0	2221620	2221675
0	130644	130623
1	489705	489782
0	15843	15795
1	2028254	2028633
0	2498187	2497939
0	2599788	2599821
0	2920498	2920576
1	1048581	1048632
1	316726	316927
1	1258198	1258286
1	2428146	2427840
1	1569822	1569894
0	1703385	1703692
1	2521033	2521063
1	410868	410807
1	2791651	2791603
0	3047564	3047513
1	2601132	2601055
1	1014017	1013977
1	443834	443762
1	3270881	3270858
1	1114039	1114186
1	3017926	3017893
1	2955842	2955810
1	56110	56072
1	1907627	1907410
1	679656	679570
1	468109	467921
1	716590	716871
0	2777839	2777963
1	2629137	2629019
0	2081791	2081773
0	1958080	1958145
0	58745	58542
1	3281508	3281496
1	545374	545445
1	1784891	1785160
1	424522	424409
1	1290541	1290505
1	684555	684845
1	1473639	1473500
0	1279777	1279864
1	1184765	1184312
1	981820	981912
1	547205	547289
0	571179	571113
0	2664077	2664029
1	394992	394815
0	2984155	2984099
0	3306046	3306134
1	2174189	2174194
1	1568536	1568623
1	2801973	2801930
1	81715	81981
1	1669792	1669661
1	3190205	3190131
1	773604	773629
1	2480969	2481007
0	240528	240516
1	1481822	1482025
1	1246488	1246781
1	1934785	1934804
1	1351687	1351808
1	50459	50553
1	1462789	1463165
0	2635069	2635236
1	1240334	1240329
1	1227467	1227133
1	2920398	2920337
1	2941188	2941130
1	1091223	1091259
1	2697609	2697286
0	126035	126126
1	2946090	2946111
1	645274	645331
1	2209390	2209111
0	2628322	2628029
0	349046	349453
1	1068085	1068129
1	123084	123108
1	1259362	1259583
0	2706322	2706237
1	2170889	2170991
0	53868	53892
0	2964167	2964309
1	1933212	1933374
0	411629	411695
1	2226542	2226520
0	3119581	3119343
1	1733042	1733021
1	1088238	1088210
0	1852616	1852984
1	1605335	1605485
1	1386850	1386805
1	1627107	1626909
0	1803308	1803320
0	2452454	2452645
1	3322356	3322132
1	3368666	3368628
1	2044580	2044599
1	1245861	1245663
1	1944635	1944747
1	660825	660674
1	2726905	2726864
1	1257767	1257817
1	114526	114718
0	1678501	1678046
1	2664285	2664187
1	105896	105906
1	1088243	1088213
1	142836	142671
1	3323324	3323339
1	832965	832995
0	1447826	1447877
0	3333313	3333230
1	2695490	2695609
1	1602901	1602885
1	2829255	2829229
1	899514	899451
1	1911842	1911799
0	459103	458744
1	2130737	2130858
1	3048010	3047982
1	2046632	2046642
1	1501926	1502095
1	142840	142678
1	46041	45722
1	529550	529500
0	1110096	1110150
1	2117310	2117248
1	762905	763220
1	127941	127710
1	1953419	1953301
1	3325149	3325204
1	472552	472962
1	147757	147507
1	2557333	2557303
0	1353340	1353186
1	327386	327471
1	1662147	1661890
0	566629	566455
0	919471	919609
1	3124187	3124365
1	243889	244032
1	1118215	1118016
1	2800415	2800348
0	2892951	2893002
0	1915787	1915766
0	1629043	1629019
0	1590795	1590946
1	2112314	2112367
0	2339033	2338985
0	1732321	1732340
1	262371	262926
